FilePath,FileName,SizeBytes,SizeKB,Entropy,MD5,SHA1,SHA256,ImportHash,MagicNumber,FileType,Permissions,PETimestamp,PETimestamp-year,CompilerLanguage,DigitalSignature,PEHeaderOffset,EntryPoint,Packer
C:\Users\adria\Documents\_malware\03f79950fb92364b056a51b9f57b948acc85525e42f6090dd868752d15ed9fd2.exe,03f79950fb92364b056a51b9f57b948acc85525e42f6090dd868752d15ed9fd2.exe,434176,424,7.5067,840081f666ed46c5fedd6258ac0ee9c0,fa82a1bc996f9e02c482cdb6e0efa194e87bc605,03f79950fb92364b056a51b9f57b948acc85525e42f6090dd868752d15ed9fd2,49a4f676665d1bb3e209d4d0b2cffa9d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-10 20:31:36 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1690; VA=0x401690,Likely packed (avg=5.75; flags=.data:high)
C:\Users\adria\Documents\_malware\03f9db88655365bdb1e69df151bc8e0c9acaefc61ed46af8065fd648eb1ff52a.exe,03f9db88655365bdb1e69df151bc8e0c9acaefc61ed46af8065fd648eb1ff52a.exe,434176,424,7.8744,9a3eaa431c7232f6b7390c152b4e0f8e,0e7ad1dda7f2381175d1c6c88f053387e044bcdf,03f9db88655365bdb1e69df151bc8e0c9acaefc61ed46af8065fd648eb1ff52a,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-07 06:46:49 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6863E; VA=0x7863E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\03f8040e92ada2d028065edd4ab3a6134cb4b2d2a95a83943dff34760b4cded6.exe,03f8040e92ada2d028065edd4ab3a6134cb4b2d2a95a83943dff34760b4cded6.exe,503808,492,6.833,ff2adc24c30e69902d0878f8dd2a99ed,f8182d4e0458b6a51838da6b90c0e0de55c573a4,03f8040e92ada2d028065edd4ab3a6134cb4b2d2a95a83943dff34760b4cded6,c6c11add59b30475270fc92a0f525024,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-13 16:00:16 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x18D3; VA=0x4018D3,Likely packed (avg=5.50; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\03fd8fbbdbd053bb46f75767a3900d8a53dfe0768541c7b93fb245b84e69c9e1.exe,03fd8fbbdbd053bb46f75767a3900d8a53dfe0768541c7b93fb245b84e69c9e1.exe,165024,161.16,5.6159,8088a733519b3a7b1046963604e0cad0,f8796856efff503dd0a550123a6adf8f0fa85286,03fd8fbbdbd053bb46f75767a3900d8a53dfe0768541c7b93fb245b84e69c9e1,1be740dbdc5c50b9ab034dae6ecdae57,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-12 20:23:19 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x14F0; VA=0x4014F0,Unpacked
C:\Users\adria\Documents\_malware\04b7f03fc58b3015ad225eb057cf621c9da739bf722fa2a1f7bd8cee85928115.exe,04b7f03fc58b3015ad225eb057cf621c9da739bf722fa2a1f7bd8cee85928115.exe,127968,124.97,6.6936,1505b6f83e6db7ab59c111c6533dae43,10c4a1e915b2e2aa10e73e062448c528ae2a1e20,04b7f03fc58b3015ad225eb057cf621c9da739bf722fa2a1f7bd8cee85928115,1f01439f4025eadb1bffff95deabfc60,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-27 08:19:51 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1770; VA=0x401770,Likely packed (avg=2.81; flags=.data:high)
C:\Users\adria\Documents\_malware\04a52e80435493eafbca0c65d0489c5de8f34f4a6dba800e2a7901dabbb2650d.exe,04a52e80435493eafbca0c65d0489c5de8f34f4a6dba800e2a7901dabbb2650d.exe,417792,408,7.7723,23c8ee12c7e7269d8916a3f5fb47247a,42ce6816420fcd03a1b60a10947f0dcad120ad91,04a52e80435493eafbca0c65d0489c5de8f34f4a6dba800e2a7901dabbb2650d,8dd2bacfe944f81b9d9b7db0a3b26b3e,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-17 18:46:01 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x14DA; VA=0x4114DA,"Likely packed (avg=6.41; flags=.rdata:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\04a44c06f0aa705dd923bc752f5eeaa941405707ec0cf8ee996f0a07dbd14385.exe,04a44c06f0aa705dd923bc752f5eeaa941405707ec0cf8ee996f0a07dbd14385.exe,475136,464,7.3292,e545a317817bf3a144f23bdb487723ac,909a8b06ea8d7ab749afaa1ff50750c5eaefdb8a,04a44c06f0aa705dd923bc752f5eeaa941405707ec0cf8ee996f0a07dbd14385,0dcc4a7a5756cd9ef32c4560a98fa3c0,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-25 18:40:08 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1B40; VA=0x411B40,Likely packed (avg=6.66; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\04a61b9203c7cb38b75958ecdcca4182aafc50a0c4eb24f5ffabb4f2fc969d60.exe,04a61b9203c7cb38b75958ecdcca4182aafc50a0c4eb24f5ffabb4f2fc969d60.exe,393216,384,7.4133,d809e03602de9e645029b77830e71e1d,ba4af15d232d15f748ec85cad1ddc228867d7a62,04a61b9203c7cb38b75958ecdcca4182aafc50a0c4eb24f5ffabb4f2fc969d60,47cb429694eb02731647afc5bf11255b,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-18 16:21:29 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x14545; VA=0x424545,"Likely packed (avg=6.92; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\04d910e2dab651db0eb65c98e85e18990574daa43a9da5d7660935cb573ba152.exe,04d910e2dab651db0eb65c98e85e18990574daa43a9da5d7660935cb573ba152.exe,140840,137.54,6.8695,c6cab374579b9c5eff88f5b45516f8fc,05b8b92fdd8036684a0704cc977961dc3184735c,04d910e2dab651db0eb65c98e85e18990574daa43a9da5d7660935cb573ba152,84c5411ff6479af7b470e615d0facb48,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-13 20:40:17 UTC (OK),2012,MSVC (Language: C/C++),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1B410; VA=0x41B410,Unpacked
C:\Users\adria\Documents\_malware\04ecad09dc2576b9afb7fea48c392085ee04225697c6b2b5458575fc4a565a7b.exe,04ecad09dc2576b9afb7fea48c392085ee04225697c6b2b5458575fc4a565a7b.exe,122848,119.97,6.7052,c80ca616901a567a811b51a24c75178b,8271692501bbd85a72899fff424a966f8a1fa834,04ecad09dc2576b9afb7fea48c392085ee04225697c6b2b5458575fc4a565a7b,372ff64177b42aae9d4f5e05b5a57975,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-05-25 03:20:14 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x13A0; VA=0x4013A0,Likely packed (avg=2.63; flags=.data:high)
C:\Users\adria\Documents\_malware\04cd8c5b1d0612049d7697068ac026206fca3698e85b4af234c785ffb712d647.exe,04cd8c5b1d0612049d7697068ac026206fca3698e85b4af234c785ffb712d647.exe,425984,416,7.7635,4103ec0d4a3a2dd4a60559641cdeb8e4,bf50edbe15f76120bf4168c40b368fef2b5efd47,04cd8c5b1d0612049d7697068ac026206fca3698e85b4af234c785ffb712d647,2dc7ae966763bc982dcf60c7d44b1086,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-28 10:21:12 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x197B; VA=0x41197B,"Likely packed (avg=6.87; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\04eef241e8c50ceb49245f3e906c1289ea9edd8d554471ec89d9d4e62b6bba64.exe,04eef241e8c50ceb49245f3e906c1289ea9edd8d554471ec89d9d4e62b6bba64.exe,174592,170.5,7.8146,bc741ac672d8d67708c7378ee56c3cda,c7cf0af6069bfb0416264686f611c4613acecbf5,04eef241e8c50ceb49245f3e906c1289ea9edd8d554471ec89d9d4e62b6bba64,0457f913e1dd5420416bef3aa640975c,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-03-10 22:03:53 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x23A8E; VA=0x423A8E,Likely packed (avg=5.76; flags=.text:high)
C:\Users\adria\Documents\_malware\0a442894505a793b2e3f9a4755da4aeafdf70a765ccdbfc3d1fad9934980d9e5.exe,0a442894505a793b2e3f9a4755da4aeafdf70a765ccdbfc3d1fad9934980d9e5.exe,409600,400,7.3192,d21f1bbf3a2cded28fff5552029642c0,11640b2f7501a3b424b372527b02bd7e8a6da233,0a442894505a793b2e3f9a4755da4aeafdf70a765ccdbfc3d1fad9934980d9e5,4247a616c7cf9128a6a07f9f952899eb,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-03 07:37:38 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1968; VA=0x401968,"Likely packed (avg=6.70; flags=.data:high,.rdata:high)"
C:\Users\adria\Documents\_malware\04fe32d742cc4c535e337255553733cc22360d83f9183e104779bc290f146120.exe,04fe32d742cc4c535e337255553733cc22360d83f9183e104779bc290f146120.exe,458752,448,7.4816,a635b7bccbd5d293de364183dbb1086c,6913efc886d7f7a53ea0666d79a973da78724bb0,04fe32d742cc4c535e337255553733cc22360d83f9183e104779bc290f146120,57ff783d9914f4f2da3cff2928ef4741,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-08-12 07:10:12 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,240 (0xF0),RVA=0x1740; VA=0x401740,Likely packed (avg=6.11; flags=.data:high)
C:\Users\adria\Documents\_malware\0ab06167cb7fd6d00a08079bbcd2d2ca05cbb5a9edaa943543dca37d7aaed05b.exe,0ab06167cb7fd6d00a08079bbcd2d2ca05cbb5a9edaa943543dca37d7aaed05b.exe,413696,404,7.8046,1b74acc57881539ed9a58c88fa7e86a5,d0a5ad69b57e43db02f386147a5cbc71418d349a,0ab06167cb7fd6d00a08079bbcd2d2ca05cbb5a9edaa943543dca37d7aaed05b,6470f490723fe4aa6d34256f2c0f6c3d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-21 06:18:51 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x14ED; VA=0x4114ED,"Likely packed (avg=6.85; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0aa7013930744b60ba20cc0411dae751671a2dc069470936aefb4926f3a32bef.exe,0aa7013930744b60ba20cc0411dae751671a2dc069470936aefb4926f3a32bef.exe,471040,460,7.4355,8eb035c2c7f269e0e696eccab78392ab,d6e2eaefdc78565316740e86277aed18b09374f7,0aa7013930744b60ba20cc0411dae751671a2dc069470936aefb4926f3a32bef,5c064a93f409512284c43dfa83699708,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-25 08:31:32 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,224 (0xE0),RVA=0x1B6A; VA=0x411B6A,"Likely packed (avg=6.73; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0ac7a6ebd5eb49aee91c2d8c91ec5ed1256f8f624b871730f5910289a6500ba2.exe,0ac7a6ebd5eb49aee91c2d8c91ec5ed1256f8f624b871730f5910289a6500ba2.exe,164512,160.66,5.672,d546dedf37abe34314167408755001b9,ca200e400869936af4ba5d2a5bbbeca9f2c30018,0ac7a6ebd5eb49aee91c2d8c91ec5ed1256f8f624b871730f5910289a6500ba2,3cfc23b8d88a1b42e4cc2541b241c61b,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-20 00:19:56 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x13E0; VA=0x4013E0,Unpacked
C:\Users\adria\Documents\_malware\0ab742ec02156c19db6208c1c9ff32c7ff5805bba349f6ba9d4646ade55206c9.exe,0ab742ec02156c19db6208c1c9ff32c7ff5805bba349f6ba9d4646ade55206c9.exe,393216,384,7.731,970f31356e055181a287356fd229ab0b,33ade649e0c494e1abef1bc654ae1e82ad18b95e,0ab742ec02156c19db6208c1c9ff32c7ff5805bba349f6ba9d4646ade55206c9,39384d3709f59a5be0029d68835c8ab1,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-31 07:11:21 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x15D8; VA=0x4015D8,Likely packed (avg=6.86; flags=.rdata:high)
C:\Users\adria\Documents\_malware\0ab8a74d53e1f779fcc14efe09b93ecc00766ac8721407e83ce81eb1fdc1e134.exe,0ab8a74d53e1f779fcc14efe09b93ecc00766ac8721407e83ce81eb1fdc1e134.exe,458752,448,7.4654,6f1230af273b9fae30dcb7846e91c3e7,1fdcdb634aae85a9682a5c49372b16846fe16a88,0ab8a74d53e1f779fcc14efe09b93ecc00766ac8721407e83ce81eb1fdc1e134,73b3273136e66d53ef7f1c28ed7d1515,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-22 15:44:50 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1CBA; VA=0x411CBA,"Likely packed (avg=6.73; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0acf541f983ebcbc34a65128f894228237d3505ab231dbf03b39fefc1a680505.exe,0acf541f983ebcbc34a65128f894228237d3505ab231dbf03b39fefc1a680505.exe,364544,356,7.3101,920256744075b2d2cffcfc5f62c7f2a9,39f2038cf721bc419feab931b3193d9b137d8c83,0acf541f983ebcbc34a65128f894228237d3505ab231dbf03b39fefc1a680505,4d91ebf10da0356bc1ef2e967e3b5749,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2014-12-02 21:46:20 UTC (OK),2014,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x5412; VA=0x405412,Likely packed (avg=5.57; flags=.text:high)
C:\Users\adria\Documents\_malware\0ad1787f0df70891e2afeaa9ea4cae86f43e8692dff333c913ca6f59b9f5f6fe.exe,0ad1787f0df70891e2afeaa9ea4cae86f43e8692dff333c913ca6f59b9f5f6fe.exe,208896,204,6.1709,39b42d53fe8824561dce5737c9b62e3b,9b228ec795fa3f7834863fdbd62a6261022b2d7e,0ad1787f0df70891e2afeaa9ea4cae86f43e8692dff333c913ca6f59b9f5f6fe,e1a40ba9d45909fa55df20114f7d2cd2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-06 23:52:46 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x12FAA; VA=0x64012FAA,Unpacked
C:\Users\adria\Documents\_malware\0ae67dd54368c64d392733680f1cee1864a6a87469137f7c5ea04a216a823ca4.exe,0ae67dd54368c64d392733680f1cee1864a6a87469137f7c5ea04a216a823ca4.exe,352256,344,7.7734,5803132ac010fdd3909eff718c7f6e65,ebfa055f84214a8b5367fd07e11c5328de5ceb04,0ae67dd54368c64d392733680f1cee1864a6a87469137f7c5ea04a216a823ca4,672403832d6f03734e5c7871e8670583,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-15 08:38:46 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,208 (0xD0),RVA=0x15418; VA=0x415418,"Likely packed (avg=6.57; flags=.rdata:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0ae694c5332ae2c89f5cfb1e65ac6805c34e02c0b63b33197b5cb7f554c7cf76.exe,0ae694c5332ae2c89f5cfb1e65ac6805c34e02c0b63b33197b5cb7f554c7cf76.exe,372736,364,7.9737,a325b65c27abae4cb8e067d25114f40d,51f3dc945235ed9e35533db2befefa0f0ef75748,0ae694c5332ae2c89f5cfb1e65ac6805c34e02c0b63b33197b5cb7f554c7cf76,183ded664412960a320b5ecef8219f99,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2011-10-25 19:34:24 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,64 (0x40),RVA=0xC0404; VA=0x4D0404,Likely packed (avg=6.16; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0b01487daefc1333cd6e5df94c57fcef87d21194b3d06ae6acd37fc9c46cbcd7.exe,0b01487daefc1333cd6e5df94c57fcef87d21194b3d06ae6acd37fc9c46cbcd7.exe,417792,408,7.6669,4a960a6e1d04f005dc9dcc2747291af7,a7ef1dddc7be1d1b073f2d9921f63b6fd4a93f33,0b01487daefc1333cd6e5df94c57fcef87d21194b3d06ae6acd37fc9c46cbcd7,58fea7c6ce7302faa4bc868d67359e12,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-23 20:53:15 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x129B9; VA=0x4229B9,"Likely packed (avg=7.13; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0afacd3815c755c6310cde87c082230a34086fd7f3ed18f51936fc1b84136c9d.exe,0afacd3815c755c6310cde87c082230a34086fd7f3ed18f51936fc1b84136c9d.exe,417792,408,7.6632,652b4a40e23626e8b7f8cdf3baf47681,f532027ea10f7c0e5ebd9a31152c61ad94372b67,0afacd3815c755c6310cde87c082230a34086fd7f3ed18f51936fc1b84136c9d,660e545cddcb9fa9d01b003a162a7021,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-25 11:45:03 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x12969; VA=0x422969,"Likely packed (avg=7.12; flags=.data:high,.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0b06ededa7d883d2859b0d8eb3b354735124edbf784affdc74963672639352a8.exe,0b06ededa7d883d2859b0d8eb3b354735124edbf784affdc74963672639352a8.exe,285208,278.52,7.6542,6ef0400b627f8789a15a24d9435d5825,6d2eb19bcabb3742862bc811222977faf8ae2c60,0b06ededa7d883d2859b0d8eb3b354735124edbf784affdc74963672639352a8,0cf139945ba187ca9eeeb4583a4c2e08,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-19 15:50:11 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1340; VA=0x401340,Likely packed (avg=4.77; flags=d2:high)
C:\Users\adria\Documents\_malware\0b1098e8e4f56dcea3c068bd376e2b7ce6ae092ae08f44eca364292d86def11e.exe,0b1098e8e4f56dcea3c068bd376e2b7ce6ae092ae08f44eca364292d86def11e.exe,165024,161.16,5.6171,2b0f2605d0dad679c419aae3983aed4d,440d2aab1e1b788de1e0fa527ac947dba0685f2c,0b1098e8e4f56dcea3c068bd376e2b7ce6ae092ae08f44eca364292d86def11e,1be740dbdc5c50b9ab034dae6ecdae57,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-12 17:40:45 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x14F0; VA=0x4014F0,Unpacked
C:\Users\adria\Documents\_malware\0b1c6998a9ec410fcb9b729ca0e811672db0e6bbfcc57886c9a19da633175f78.exe,0b1c6998a9ec410fcb9b729ca0e811672db0e6bbfcc57886c9a19da633175f78.exe,195232,190.66,4.9212,cfc6f9ee2ca45a6bdbe0d511337df512,c64fef976f706708c1bd9c2426e913a8004d6990,0b1c6998a9ec410fcb9b729ca0e811672db0e6bbfcc57886c9a19da633175f78,93365a0fbba2d014e40af802c5d90a3e,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-07-15 00:41:07 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1480; VA=0x401480,Unpacked
C:\Users\adria\Documents\_malware\0b0bedd0552059f0009d5432010795b6d6d288a680475e935e2d4e09a5895d0d.exe,0b0bedd0552059f0009d5432010795b6d6d288a680475e935e2d4e09a5895d0d.exe,442880,432.5,7.5513,2927c0209213419420740434408283db,f14346bc8084caaf474a63786d1ff599a2bd8455,0b0bedd0552059f0009d5432010795b6d6d288a680475e935e2d4e09a5895d0d,1953dca937450b63f8124bc0c4047708,4D5A500002000000,Windows Executable (MZ),'-rwxrwxrwx,2011-05-15 12:34:00 UTC (OK),2011,Unknown (Language: Unknown),Unsigned,124 (0x7C),RVA=0x1838; VA=0x401838,Likely packed (avg=4.08; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0b25e6f805421dfd57849192315614ad5152022c61767e43611be5dd07cded57.exe,0b25e6f805421dfd57849192315614ad5152022c61767e43611be5dd07cded57.exe,405504,396,7.2624,76df008217706c8ba1151e3213ab067e,967634f95e8ebb1da1206a19de28ff2f34738926,0b25e6f805421dfd57849192315614ad5152022c61767e43611be5dd07cded57,0d8a893f1e0d0ea5fc8ffc59f0a8d4b8,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-03-23 09:02:46 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x12A5F; VA=0x422A5F,"Likely packed (avg=6.90; flags=.rsrc:high,.text:high)"
C:\Users\adria\Documents\_malware\0b1f3e01fbecff3467d2897ba452b96098540b81af2a01e80c720b45f6062538.exe,0b1f3e01fbecff3467d2897ba452b96098540b81af2a01e80c720b45f6062538.exe,434176,424,7.8712,f4217ea128de04fa3c742902e60b0ce5,9d2c4760a4bd96943b3241dbfd3b4b9d3c8b33a9,0b1f3e01fbecff3467d2897ba452b96098540b81af2a01e80c720b45f6062538,8558ccd03f51a613da77ccc1da19e418,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2008-06-19 14:35:48 UTC (OK),2008,Unknown (Language: Unknown),Unsigned,608 (0x260),RVA=0x6863E; VA=0x7863E,Likely packed (avg=4.83; flags=.rdata:high)
C:\Users\adria\Documents\_malware\0b1c9cc6431aecfcab4dd1d2d1b8f3d80a2603915d4e1952949b53b7bfbe4e58.exe,0b1c9cc6431aecfcab4dd1d2d1b8f3d80a2603915d4e1952949b53b7bfbe4e58.exe,471040,460,7.4188,e1027de5044772e9bf2e76ab32cab7e8,20724ec9a28a9c47aec082118f1ea1b06d79011b,0b1c9cc6431aecfcab4dd1d2d1b8f3d80a2603915d4e1952949b53b7bfbe4e58,03c6ef06c47013e463eb65f8c4f45a2d,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-24 18:22:50 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x1B64; VA=0x411B64,Likely packed (avg=6.71; flags=.rsrc:high)
C:\Users\adria\Documents\_malware\0b3883ee2f88db3b2cd6d263f10ca27a435556d00faaf7f6bfed265b892647c2.exe,0b3883ee2f88db3b2cd6d263f10ca27a435556d00faaf7f6bfed265b892647c2.exe,47700,46.58,6.0584,718965a0988de9690f2a11cea3dfd9a2,84d1c34977611b4367c5e0aedbd0dd760a6ad765,0b3883ee2f88db3b2cd6d263f10ca27a435556d00faaf7f6bfed265b892647c2,2916dda3c80b39a540b60c072a91a915,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2014-07-02 17:28:38 UTC (OK),2014,Unknown (Language: Unknown),Unsigned,128 (0x80),RVA=0xA1DE; VA=0x40A1DE,Unpacked
C:\Users\adria\Documents\_malware\0b269aa55e1266621e690d712b0a6c2d65562f592306189b946a7724205f7d7b.exe,0b269aa55e1266621e690d712b0a6c2d65562f592306189b946a7724205f7d7b.exe,417792,408,7.771,5a18fb5f9d0e952920aaa7bcd8be9823,543d31cf2d5e4b91663e7d6c076703f178967932,0b269aa55e1266621e690d712b0a6c2d65562f592306189b946a7724205f7d7b,8dd2bacfe944f81b9d9b7db0a3b26b3e,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-17 18:46:01 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x14DA; VA=0x4114DA,"Likely packed (avg=6.40; flags=.rdata:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0b328c064c7c739da6bf5c685b0c37aa84be011779e3a3188db1babaabc0c77d.exe,0b328c064c7c739da6bf5c685b0c37aa84be011779e3a3188db1babaabc0c77d.exe,110688,108.09,6.9683,5f5e714c1d65bdb41f9b78762c844435,487c9db094a91d0d1ae98d2d137f23459a428710,0b328c064c7c739da6bf5c685b0c37aa84be011779e3a3188db1babaabc0c77d,b8b4e86790e647ac9febc816fdfe2be6,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-24 14:48:17 UTC (OK),2012,Unknown (Language: Unknown),Signed: subject=N/A; issuer=N/A; valid,128 (0x80),RVA=0x1420; VA=0x401420,Unpacked
C:\Users\adria\Documents\_malware\0b3b4aeb74225c4b87e703017dd69c855340cb41c0c8dfe169e40331dc07f3cf.exe,0b3b4aeb74225c4b87e703017dd69c855340cb41c0c8dfe169e40331dc07f3cf.exe,208896,204,6.3903,04447a242319cc25c526e791ccbc860d,6f53909fe8226dec308a5298637bc52727497017,0b3b4aeb74225c4b87e703017dd69c855340cb41c0c8dfe169e40331dc07f3cf,e1a40ba9d45909fa55df20114f7d2cd2,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-07 00:28:08 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,264 (0x108),RVA=0x12FAA; VA=0x64012FAA,Unpacked
C:\Users\adria\Documents\_malware\0b2ad06fcebd0d18fd724e0e43e70275e8175fd5d27c5b6931c6ad583f1b71c3.exe,0b2ad06fcebd0d18fd724e0e43e70275e8175fd5d27c5b6931c6ad583f1b71c3.exe,434176,424,7.6161,c305a0dda7ce917b7fb246d1e9d721fe,36fa7c824aec2e8965e1414280229833b8c9a6b1,0b2ad06fcebd0d18fd724e0e43e70275e8175fd5d27c5b6931c6ad583f1b71c3,76cc6d64f3806ed743ed66812995d349,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-20 09:39:32 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,232 (0xE8),RVA=0x15A0; VA=0x4115A0,"Likely packed (avg=6.76; flags=.data:high,.rsrc:high)"
C:\Users\adria\Documents\_malware\0b3b96d158fb8449a8b23e3f3919472a458188a3c78e294e7c6119bb3ae6ef75.exe,0b3b96d158fb8449a8b23e3f3919472a458188a3c78e294e7c6119bb3ae6ef75.exe,421888,412,7.7341,b4ed1eb50fdb8e8540e7bcc6f5c7b3e6,a38b7d8068ded656cf2ae9229923567a89914646,0b3b96d158fb8449a8b23e3f3919472a458188a3c78e294e7c6119bb3ae6ef75,f89b6d4d7e52f40e5334446026502ddc,4D5A900003000000,Windows Executable (MZ),'-rwxrwxrwx,2012-04-05 09:46:06 UTC (OK),2012,Unknown (Language: Unknown),Unsigned,216 (0xD8),RVA=0x1727; VA=0x411727,"Likely packed (avg=7.25; flags=.data:high,.rdata:high)"
